"treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"Bednar + Delve",8,0.0759002400769128,0.0372918904300489,3,0.282980326267404,0.394855997557551
"Bednar + Delve",11,0.0849380191297285,0.0759002400769128,8,0.241257388809962,0.636113386367513
"Bednar + Delve",16,0.0736243216586965,0.0849380191297285,11,0.396405851971062,1.03251923833858
"Bednar + Delve",28,0.0961694024976284,0.0736243216586965,16,1.01876234493795,2.05128158327652
"Bednar + Delve",31,0.0924074902598347,0.0961694024976284,28,0.282865339136195,2.33414692241272
"Bednar + Delve",36,0.0638688851207022,0.0924074902598347,31,0.390690938451342,2.72483786086406
"Bednar + Delve",38,0.0955453035495584,0.0638688851207022,36,0.159414188670261,2.88425204953432
"Bednar + Delve",41,0.0985467222534002,0.0955453035495584,38,0.291138038704438,3.17539008823876
"Bednar + Delve",43,0.102355820023351,0.0985467222534002,41,0.200902542276751,3.37629263051551
"Bednar + Delve",46,0.105829469238718,0.102355820023351,43,0.312277933893104,3.68857056440862
"Bednar + Delve",48,0.123180727991793,0.105829469238718,46,0.229010197230511,3.91758076163913
"Bednar + Delve",53,0.116219271624845,0.123180727991793,48,0.598499999041595,4.51608076068072
"Bednar + Delve",58,0.137962763685556,0.116219271624845,53,0.635455088276002,5.15153584895672
"Bednar + Delve",65,0.171545817768053,0.137962763685556,58,1.08328003508763,6.23481588404436
"Bednar + Delve",68,0.18407060321243,0.171545817768053,65,0.533424631470726,6.76824051551508
"Bednar + Delve",71,0.168035026166647,0.18407060321243,68,0.528158444068616,7.2963989595837
"Bednar + Delve",73,0.132241888976996,0.168035026166647,71,0.300276915143643,7.59667587472734
"Bednar + Delve",76,0.222866542459953,0.132241888976996,73,0.532662647155424,8.12933852188277
"Bednar + Delve",78,0.205148242827919,0.222866542459953,76,0.428014785287872,8.55735330717064
"Bednar + Delve",81,0.0489978872771774,0.205148242827919,78,0.381219195157644,8.93857250232828
"Bednar + Delve",83,0.257060718353069,0.0489978872771774,81,0.306058605630246,9.24463110795853
"Bednar + Delve",85,0.260976224250737,0.257060718353069,83,0.518036942603806,9.76266805056233
"Bednar + Delve",86,0.167079600934235,0.260976224250737,85,0.214027912592486,9.97669596315482
"Bednar + Delve",88,0.233422111010268,0.167079600934235,86,0.400501711944502,10.3771976750993
"Bednar + Delve",91,0.251114383812935,0.233422111010268,88,0.726804742234803,11.1040024173341
"Bednar + Delve",93,0.0773758367295303,0.251114383812935,91,0.328490220542465,11.4324926378766
"Bednar + Delve",96,0.352812150818488,0.0773758367295303,93,0.645281981322027,12.0777746191986
"Bednar + Delve",98,0.377420183093775,0.352812150818488,96,0.730232333912263,12.8080069531109
"Bednar + Delve",103,0.412071643012857,0.377420183093775,98,1.97372956526658,14.7817365183775
"Bednar + Delve",105,0.23021656869068,0.412071643012857,103,0.642288211703537,15.424024730081
"Bednar + Delve",108,0.38411792675181,0.23021656869068,105,0.921501743163736,16.3455264732447
"Bednar + Delve",111,0.431141306720083,0.38411792675181,108,1.22288885020784,17.5684153234526
"Bednar + Delve",113,0.399781543229307,0.431141306720083,111,0.83092284994939,18.399338173402
"Bednar + Delve",116,0.36228121261275,0.399781543229307,113,1.14309413376309,19.542432307165
