"zone_id","treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"3","Spade + Delve",81,0.0491213499038827,0.159100174027331,78,0.31233228589682,7.47961466605136
"3","Spade + Delve",83,0.188470831396533,0.0491213499038827,81,0.237592181300416,7.71720684735177
"3","Spade + Delve",85,0.201607492916724,0.188470831396533,83,0.390078324313257,8.10728517166503
"3","Spade + Delve",86,0.128743527420596,0.201607492916724,85,0.16517551016866,8.27246068183369
"3","Spade + Delve",88,0.226743732597314,0.128743527420596,86,0.355487260017909,8.6279479418516
"3","Spade + Delve",91,0.216990353722198,0.226743732597314,88,0.665601129479268,9.29354907133087
"3","Spade + Delve",93,0.0760928488829557,0.216990353722198,91,0.293083202605154,9.58663227393602
"3","Spade + Delve",96,0.322540192627439,0.0760928488829557,93,0.597949562265592,10.1845818362016
"3","Spade + Delve",98,0.346023334299817,0.322540192627439,96,0.668563526927256,10.8531453631289
"3","Spade + Delve",103,0.402534515249963,0.346023334299817,98,1.87139462387445,12.7245399870033
"3","Spade + Delve",105,0.197919023825842,0.402534515249963,103,0.600453539075805,13.3249935260791
"3","Spade + Delve",108,0.370234801488764,0.197919023825842,105,0.852230737971909,14.177224264051
"3","Spade + Delve",111,0.432990373349657,0.370234801488764,108,1.20483776225763,15.3820620263087
"3","Spade + Delve",113,0.400647003276675,0.432990373349657,111,0.833637376626333,16.215699402935
"3","Spade + Delve",116,0.341696915088915,0.400647003276675,113,1.11351587754839,17.3292152804834
"3","Spade + Delve",118,0.202431080388088,0.341696915088915,116,0.544127995477003,17.8733432759604
"3","Spade + Delve",121,0.408721953630447,0.202431080388088,118,0.916729551027803,18.7900728269882
"3","Spade + Delve",123,0.00643866012379637,0.408721953630447,121,0.415160613754244,19.2052334407424
"4","Bednar",3,0.046593920939735,0.046593920939735,0,0.139781762819205,0.139781762819205
"4","Bednar",8,0.0782620544944491,0.046593920939735,3,0.31213993858546,0.451921701404665
"4","Bednar",11,0.0860780278486865,0.0782620544944491,8,0.246510123514703,0.698431824919369
"4","Bednar",16,0.0731715453522546,0.0860780278486865,11,0.398123933002353,1.09655575792172
"4","Bednar",28,0.0970032783491271,0.0731715453522546,16,1.02104894220829,2.11760470013001
"4","Bednar",31,0.0925263524055481,0.0970032783491271,28,0.284294446132013,2.40189914626202
"4","Bednar",36,0.0663067598428045,0.0925263524055481,31,0.397082780620882,2.79898192688291
"4","Bednar",38,0.0962881832250527,0.0663067598428045,36,0.162594943067857,2.96157686995076
"4","Bednar",41,0.0954767960522856,0.0962881832250527,38,0.287647468916007,3.24922433886677
"4","Bednar",43,0.102519096221243,0.0954767960522856,41,0.197995892273528,3.4472202311403
"4","Bednar",46,0.106079168830599,0.102519096221243,43,0.312897397577763,3.76011762871806
"4","Bednar",48,0.119117288504328,0.106079168830599,46,0.225196457334927,3.98531408605299
"4","Bednar",53,0.113705739166055,0.119117288504328,48,0.582057569175959,4.56737165522895
"4","Bednar",58,0.131750524363347,0.113705739166055,53,0.613640658823507,5.18101231405245
"4","Bednar",65,0.163812368363142,0.131750524363347,58,1.03447012454271,6.21548243859517
"4","Bednar",68,0.176644551860435,0.163812368363142,65,0.510685380335365,6.72616781893053
"4","Bednar",71,0.166956415559564,0.176644551860435,68,0.515401451129998,7.24156927006053
"4","Bednar",73,0.0747064729886396,0.166956415559564,71,0.241662888548204,7.48323215860873
"4","Bednar",76,0.218355061539582,0.0747064729886396,73,0.439592301792332,7.92282446040107
"4","Bednar",78,0.204131100858961,0.218355061539582,76,0.422486162398543,8.34531062279961
"4","Bednar",81,0.0487979264663798,0.204131100858961,78,0.379393540988011,8.72470416378762
"4","Bednar",83,0.261237198114395,0.0487979264663798,81,0.310035124580775,9.0347392883684
"4","Bednar",85,0.257654324812549,0.261237198114395,83,0.518891522926944,9.55363081129534
"4","Bednar",86,0.141552399311747,0.257654324812549,85,0.199603362062148,9.75323417335749
"4","Bednar",88,0.283705781613077,0.141552399311747,86,0.425258180924824,10.1784923542823
"4","Bednar",91,0.266025107034615,0.283705781613077,88,0.824596332971539,11.0030886872539
"4","Bednar",93,0.064841719184603,0.266025107034615,91,0.330866826219218,11.3339555134731
"4","Bednar",96,0.363879432848522,0.064841719184603,93,0.643081728049687,11.9770372415228
"4","Bednar",98,0.352404046484402,0.363879432848522,96,0.716283479332924,12.6933207208557
"4","Bednar",103,0.422305789164134,0.352404046484402,98,1.93677458912134,14.630095309977
"4","Bednar",105,0.36928816820894,0.422305789164134,103,0.791593957373074,15.4216892673501
"4","Bednar",108,0.406373823114804,0.36928816820894,105,1.16349298698562,16.5851822543357
"4","Bednar",111,0.436355728336743,0.406373823114804,108,1.26409432717732,17.849276581513
"4","Bednar",113,0.399342699136053,0.436355728336743,111,0.835698427472796,18.6849750089858
"4","Bednar",116,0.434126933983394,0.399342699136053,113,1.25020444967917,19.935179458665
"4","Bednar",118,0.266117070828165,0.434126933983394,116,0.700244004811559,20.6354234634766
"4","Bednar",121,0.421533780864307,0.266117070828165,118,1.03147627753871,21.6668997410153
"4","Bednar",123,0.00180772432627236,0.421533780864307,121,0.423341505190579,22.0902412462058
"4","Bednar + Delve",3,0.0557113823137785,0.0557113823137785,0,0.167134146941336,0.167134146941336
"4","Bednar + Delve",8,0.0766848301641027,0.0557113823137785,3,0.330990531194703,0.498124678136039
"4","Bednar + Delve",11,0.0865175056278257,0.0766848301641027,8,0.244803503687893,0.742928181823931
"4","Bednar + Delve",16,0.0733270246283452,0.0865175056278257,11,0.399611325640427,1.14253950746436
